preprocess,model,depth,horizon_ms,accuracy,f1_macro,f1_weighted,mcc,precision,recall,training_time,inference_time_ms,n_samples,f1_class_0,f1_class_1,f1_class_2
raw,catboost,5,100,0.482,0.32417913974738055,0.4770815808968378,-0.016912326257666546,0.32126984126984126,0.3274903144575663,0.46456193923950195,0.007994890213012695,2000,0.49926289926289924,0.0,0.47327451997924236
raw,catboost,5,500,0.5252626313156579,0.34987206303433993,0.5190242604193066,0.06665440473825375,0.35322106066956893,0.3555580027571805,0.35925889015197754,0.00790538282141559,1999,0.4891304347826087,0.0,0.560485754320411
raw,catboost,5,1000,0.5415415415415415,0.36190053360559543,0.539350006529886,0.09295756385182259,0.3626155051533068,0.36465066924532313,0.3609349727630615,0.007560183932712009,1998,0.532719836400818,0.0,0.5529817644159685
raw,catboost,5,5000,0.5909547738693467,0.3568748007600732,0.5439092305567397,0.1865060054618831,0.41286305531709794,0.3817983638978784,0.35990405082702637,0.007540137324500923,1990,0.6969809914275065,0.0,0.3736434108527132
raw,catboost,5,10000,0.543939393939394,0.267499196475467,0.4323846042561501,-0.010261849626642987,0.32616352359294576,0.3316369365711934,0.36060309410095215,0.0075826741228199965,1980,0.6935866983372921,0.0,0.10891089108910891
raw,catboost,10,100,0.493,0.33179927833160056,0.4882638905877317,0.004882846972458393,0.3286454369597444,0.3350156821791215,0.3641359806060791,0.00751948356628418,2000,0.5030120481927711,0.0,0.49238578680203043
raw,catboost,10,500,0.5332666333166584,0.35387468566353725,0.5245675235074829,0.08570735356910213,0.360098911884357,0.3615760794198501,0.37914323806762695,0.0075323096271035905,1999,0.4840693124650643,0.0,0.5775547445255474
raw,catboost,10,1000,0.534034034034034,0.3566951997949313,0.5313471736047786,0.0794719860213417,0.3582283157672507,0.3599981851892482,0.40476274490356445,0.011260803039367493,1998,0.5202072538860104,0.0,0.5498783454987834
raw,catboost,10,5000,0.5386934673366834,0.29887950890044973,0.4612518093081182,0.048748003895004624,0.356680022790761,0.3441821123859959,0.38970375061035156,0.007547685249366952,1990,0.6721487307829818,0.0,0.22448979591836735
raw,catboost,10,10000,0.548989898989899,0.2749665229794048,0.44258628652598453,0.012447521261626375,0.3410927153594885,0.3354947375107362,0.3735480308532715,0.007755467385956736,1980,0.6957410562180579,0.0,0.12915851272015655
raw,catboost,20,100,0.5005,0.336763946824089,0.49551215575020935,0.0198044732190672,0.33370520364740014,0.34018326760846335,0.36803102493286133,0.007485151290893555,2000,0.49614791987673346,0.0,0.5141439205955335
raw,catboost,20,500,0.5297648824412207,0.3510763219388863,0.5202852889164693,0.0793704562570787,0.3580840935627494,0.3593817552961522,0.3672618865966797,0.007580375003480744,1999,0.47661971830985916,0.0,0.5766092475067996
raw,catboost,20,1000,0.54004004004004,0.36099330014137315,0.538709186782209,0.08678072939482442,0.3605422118722175,0.36263270803622577,0.3662590980529785,0.007602068277689311,1998,0.5454545454545454,0.0,0.537525354969574
raw,catboost,20,5000,0.5517587939698493,0.31543046146616166,0.484730797613286,0.08659965651953151,0.3728796633726211,0.3537508989572096,0.3646409511566162,0.00793370769251531,1990,0.677536231884058,0.0,0.26875515251442705
raw,catboost,20,10000,0.5621212121212121,0.2887934804213874,0.46189543617450596,0.06382890527055703,0.3729646352546718,0.34473827021384124,0.36681580543518066,0.007834819832233468,1980,0.7035897435897436,0.0,0.16279069767441862
raw,catboost,40,100,0.4835,0.3242701519037386,0.4772798418693358,-0.014289598832268687,0.3221499946639865,0.32842241261363303,0.36626100540161133,0.0076700448989868155,2000,0.5154835636017151,0.0,0.4573268921095008
raw,catboost,40,500,0.5332666333166584,0.35530875590539984,0.5271501441864013,0.08272066922385019,0.3587061169339651,0.3609221327634073,0.3611118793487549,0.007893933004710363,1999,0.498371335504886,0.0,0.5675549322113137
raw,catboost,40,1000,0.5285285285285285,0.3532714970451498,0.5266730286798782,0.06632444439073196,0.35373965918348493,0.35566532451931215,0.36708998680114746,0.00784776590249918,1998,0.5236400610066091,0.0,0.5361744301288405
raw,catboost,40,5000,0.5381909547738694,0.3038973066847343,0.4680024928976809,0.047842081258579416,0.3551169590643275,0.34452535059331174,0.367887020111084,0.0076988833633499535,1990,0.6681127982646421,0.0,0.2435791217895609
raw,catboost,40,10000,0.5601010101010101,0.2907800394843764,0.46422085298414095,0.0568313217258478,0.3669913344849188,0.343967055243019,0.35972094535827637,0.007686831734397195,1980,0.7005843932622895,0.0,0.1717557251908397
savgol,logistic,5,100,0.719,0.48730043350582025,0.7069643223322171,0.4566644028169489,0.47923383191075547,0.49567333076473025,1.4958999156951904,0.00012767314910888672,2000,0.7359522625559424,0.0,0.7259490379615184
savgol,logistic,5,500,0.5757878939469735,0.3859575815131371,0.5724889035210863,0.16098819507082024,0.3837388361568344,0.38821105713055776,1.5317409038543701,0.0002572630690955829,1999,0.5886419753086419,0.0,0.5692307692307692
savgol,logistic,5,1000,0.5585585585585585,0.3714901748363671,0.555432802937874,0.11830827387896684,0.3711899338323028,0.37296108342604023,1.4548001289367676,0.00011002098595177208,1998,0.5939675174013921,0.0,0.5205030071077091
savgol,logistic,5,5000,0.5316582914572864,0.3175346918894307,0.4829209102422164,0.047814150262363964,0.35261273614873306,0.3460510458270345,1.6161231994628906,0.00012831472272249923,1990,0.6472148541114059,0.0,0.30538922155688625
savgol,logistic,5,10000,0.5262626262626262,0.3171500716113574,0.49269172484810914,-0.002029989028248797,0.3323249589580039,0.33276690954284466,1.4257400035858154,0.0014309931283045297,1980,0.6386748844375963,0.0,0.31277533039647576
savgol,logistic,10,100,0.7065,0.47876321219609624,0.6946271351136554,0.4321436363576987,0.47089835850242884,0.48690440515433026,1.2454490661621094,0.0001341104507446289,2000,0.7248520710059172,0.0,0.7114375655823715
savgol,logistic,10,500,0.5712856428214107,0.3830323511917421,0.5680289670575742,0.15243281511550297,0.3808679630322917,0.38533095545579404,1.7916309833526611,0.0008199738525879151,1999,0.5786852589641435,0.0,0.5704117946110828
savgol,logistic,10,1000,0.5475475475475475,0.3653992272499475,0.5457647739402431,0.09847542806759899,0.3643286754397866,0.36650157220723667,1.300950050354004,0.00014021112634851648,1998,0.5708812260536399,0.0,0.5253164556962026
savgol,logistic,10,5000,0.5246231155778894,0.2656791633240693,0.41011564502676756,0.02423448624650905,0.3494958784658356,0.3372967671970913,2.044973134994507,0.00011010385637906328,1990,0.6740179186767746,0.0,0.12301957129543337
savgol,logistic,10,10000,0.5308080808080808,0.3299938028480493,0.508917662398176,0.018646149321585155,0.33994315635500955,0.3390148087242364,1.8621578216552734,0.00011162324385209517,1980,0.629732961339179,0.0,0.36024844720496896
savgol,logistic,20,100,0.638,0.4319051014007367,0.6269512754192677,0.2987539497683649,0.4251231025595688,0.43926680651283584,1.463454008102417,0.00023245811462402344,2000,0.6653734238603298,0.0,0.6303418803418803
savgol,logistic,20,500,0.5537768884442221,0.3712598413233788,0.550355432169939,0.11909970657218084,0.36972621597944594,0.37388502825437825,1.399679183959961,0.0009399583901447795,1999,0.5511247443762781,0.0,0.5626547795938583
savgol,logistic,20,1000,0.5345345345345346,0.3553176311695605,0.5314031408952244,0.07014733029864324,0.3549354593773728,0.35681941714036075,3.1941189765930176,0.0008512903620172907,1998,0.57169373549884,0.0,0.49425915800984144
savgol,logistic,20,5000,0.5145728643216081,0.2289662161744622,0.357914325214872,-0.06235709675762747,0.23337028824833705,0.3289609414579658,1.786466121673584,0.00011705273958905856,1990,0.6786427145708582,0.0,0.008255933952528379
savgol,logistic,20,10000,0.5505050505050505,0.23942295729526297,0.3962684634202433,-0.02267062742263956,0.2866007065295321,0.3321036110809455,1.7239248752593994,0.00041506507179953837,1980,0.7093403004572175,0.0,0.008928571428571428
savgol,logistic,40,100,0.623,0.4222793391893158,0.612632838993565,0.27106687425524845,0.41546516031641895,0.42966879289923937,1.3305506706237793,0.000152587890625,2000,0.6377396569122099,0.0,0.6290983606557377
savgol,logistic,40,500,0.5317658829414708,0.35545005150691394,0.526440033825136,0.07815623283657398,0.35615407887098227,0.35970932496976404,1.4598608016967773,0.000206693045314161,1999,0.5058949624866024,0.0,0.5604551920341394
savgol,logistic,40,1000,0.5535535535535535,0.3674792159016415,0.5497005183857395,0.10761223131418177,0.36767672218491887,0.36925687173938443,1.446314811706543,0.0008237254512202633,1998,0.593850390087196,0.0,0.5085872576177285
savgol,logistic,40,5000,0.5170854271356784,0.22909526493993804,0.3582085866610047,-0.048233906289914016,0.239831223628692,0.3305357349952085,1.8506407737731934,0.00013777958088783762,1990,0.6810487885828078,0.0,0.006237006237006237
savgol,logistic,40,10000,0.554040404040404,0.2404276689265259,0.3979278438857721,0.024395767505715787,0.4067882472137791,0.3342345091022545,1.416243076324463,0.0002575643134839607,1980,0.7122841316389703,0.0,0.008998875140607425
savgol,xgboost,5,100,0.8035,0.5446352052986044,0.7900971740495278,0.6214292866839325,0.5358395568851136,0.5541960985772793,0.30600690841674805,0.0003864765167236328,2000,0.8207975769813226,0.0,0.8131080389144906
savgol,xgboost,5,500,0.6348174087043522,0.4252341784003251,0.6302163581962247,0.2825439654192961,0.4256120183311211,0.4290039562962507,0.08950018882751465,0.0003907249950658923,1999,0.624405705229794,0.0,0.6512968299711815
savgol,xgboost,5,1000,0.5590590590590591,0.37363902195445187,0.5566429604860929,0.12805800568550035,0.3744742036207147,0.37635542551191986,0.0911397933959961,0.0003777944051228963,1998,0.5497679216090768,0.0,0.5711491442542788
savgol,xgboost,5,5000,0.5648241206030151,0.33156691391065557,0.5045377367712386,0.13909310703956618,0.3971972531424816,0.3669987839772557,0.0855720043182373,0.00037140582674112754,1990,0.6818515797207936,0.0,0.3128491620111732
savgol,xgboost,5,10000,0.603030303030303,0.36867695090506186,0.5685146044459476,0.17846929999193148,0.4045183749641114,0.3828383589223813,0.08092594146728516,0.00037568988222064394,1980,0.7029890276201286,0.0,0.40304182509505704
savgol,xgboost,10,100,0.8055,0.5459606633635509,0.7920366514006357,0.6247944604137752,0.5369550905439303,0.5554218930604906,0.09182095527648926,0.00037848949432373047,2000,0.8234117058529264,0.0,0.814470284237726
savgol,xgboost,10,500,0.6398199099549775,0.4282162739266377,0.6345230725635066,0.2945465492864189,0.43023601085342755,0.43261997007154135,0.08999204635620117,0.0003711648915277951,1999,0.6236559139784946,0.0,0.6609929078014184
savgol,xgboost,10,1000,0.5385385385385385,0.3600995948446504,0.5368195983580328,0.0850041328010661,0.359861547654456,0.36198458779723347,0.08496308326721191,0.00037385656072332096,1998,0.5381120646138314,0.0,0.5421867199201198
savgol,xgboost,10,5000,0.5391959798994975,0.3021478000092757,0.4620079331242848,0.07045382920836156,0.36852015735972615,0.34892392499316705,0.08359122276306152,0.00037332276004043655,1990,0.670262495505214,0.0,0.23618090452261306
savgol,xgboost,10,10000,0.5656565656565656,0.3162493770932116,0.4973848291786616,0.0797155801381476,0.37115009746588695,0.35168746369354514,0.08539819717407227,0.0003671405291316485,1980,0.6937611408199643,0.0,0.25498699045967044
savgol,xgboost,20,100,0.805,0.5456291351468352,0.7915659962196883,0.6240009291603656,0.5366888134219203,0.5551250767013428,0.09093976020812988,0.0003839731216430664,2000,0.8232931726907631,0.0,0.8135942327497425
savgol,xgboost,20,500,0.64032016008004,0.428510553691898,0.634948167837437,0.2957507192997065,0.4306986941930124,0.43298006819315465,0.08772611618041992,0.0003716419672238463,1999,0.6235864297253635,0.0,0.6619452313503305
savgol,xgboost,20,1000,0.55005005005005,0.36779913421135335,0.5483233289174554,0.10794365759312294,0.36757530205226735,0.3697049127031297,0.0859830379486084,0.0003683674442875493,1998,0.5502271580010096,0.0,0.5531702446330504
savgol,xgboost,20,5000,0.5341708542713568,0.295296986281081,0.45215021303418573,0.05570975722757939,0.36188819076823625,0.3453114625572829,0.21633195877075195,0.0006406151469628416,1990,0.6685734715766893,0.0,0.21731748726655348
savgol,xgboost,20,10000,0.5707070707070707,0.3167103286494987,0.4986126738489094,0.09436899957108968,0.379699421965318,0.3543661690204454,0.09084010124206543,0.0003611198579422151,1980,0.6994690265486726,0.0,0.2506619593998235
savgol,xgboost,40,100,0.8075,0.5473029386072864,0.7940038367429673,0.628609642462355,0.5382637822153952,0.5567632746835623,0.09084486961364746,0.0004138946533203125,2000,0.8261738261738262,0.0,0.8157349896480331
savgol,xgboost,40,500,0.6298149074537268,0.42184031060385774,0.6251566527336705,0.2725799472684229,0.4221522695383799,0.42564349602662127,0.0912618637084961,0.000380229329752767,1999,0.618066561014263,0.0,0.6474543707973103
savgol,xgboost,40,1000,0.5620620620620621,0.3758350123675201,0.5604364500133334,0.1312086329129329,0.3753452151573539,0.3775766165287493,0.08704400062561035,0.00037791373374106526,1998,0.5654135338345865,0.0,0.5620915032679739
savgol,xgboost,40,5000,0.535175879396985,0.29610126785125707,0.4533311344705802,0.05884274720604184,0.3635206938220013,0.34598458167257723,0.08661293983459473,0.0003703275517602662,1990,0.6692885234179478,0.0,0.21901528013582344
savgol,xgboost,40,10000,0.5752525252525252,0.3202368716536752,0.5036831368761778,0.10814097745948292,0.38666740909333464,0.3573982428106755,0.08229994773864746,0.00037677360303474194,1980,0.70276008492569,0.0,0.2579505300353357
savgol,catboost,5,100,0.8125,0.5506795179269047,0.798902122267976,0.638181616578875,0.5415635184583197,0.560155257787862,0.39780402183532715,0.007627606391906738,2000,0.8312593330014932,0.0,0.8207792207792208
savgol,catboost,5,500,0.6338169084542271,0.424723206444691,0.6295232065700942,0.2795583048041359,0.4243377591644483,0.4281935646980847,0.38991522789001465,0.0077252867461562805,1999,0.6265690376569037,0.0,0.6476005816771692
savgol,catboost,5,1000,0.565065065065065,0.3774364710490505,0.562079589674757,0.14138206807322062,0.37904249362600684,0.3807322066271455,0.3822190761566162,0.007624621386523242,1998,0.5501043841336117,0.0,0.5822050290135397
savgol,catboost,5,5000,0.5457286432160804,0.31650333184260226,0.48240515550280866,0.08633831500666714,0.3728954652348547,0.35417866242923773,0.37911319732666016,0.007933108650859277,1990,0.6681350954478708,0.0,0.28137490007993604
savgol,catboost,5,10000,0.5646464646464646,0.3063274190982061,0.48456085821911055,0.07519712933671059,0.37275567068564425,0.34925146216975134,0.378464937210083,0.007790989345974392,1980,0.6979677645409951,0.0,0.2210144927536232
savgol,catboost,10,100,0.8105,0.5493441441814126,0.7969405127568697,0.6343910611836147,0.5402573590692402,0.5588331406881002,0.3840477466583252,0.007544875144958496,2000,0.8283433133732535,0.0,0.8196891191709844
savgol,catboost,10,500,0.6433216608304152,0.4309593798909055,0.6387182545490698,0.2994256195532361,0.43132655614850285,0.4347347778256087,0.3868119716644287,0.00752372226457467,1999,0.6335797254487856,0.0,0.6592984142239308
savgol,catboost,10,1000,0.5675675675675675,0.37933830173172717,0.5651471851464136,0.1449548288427996,0.3801195125698437,0.38205804213210603,0.38089680671691895,0.007710180005750379,1998,0.5584750128799588,0.0,0.5795398923152227
savgol,catboost,10,5000,0.5452261306532663,0.3082955262085729,0.4709390491866246,0.08806353225739193,0.37682846433482137,0.3530860731146392,0.3805830478668213,0.007710384963145807,1990,0.6736386584926073,0.0,0.2512479201331115
savgol,catboost,10,10000,0.548989898989899,0.27787413169911795,0.44612165174630775,0.01577269841917436,0.34297861722139045,0.336160281039972,0.3763160705566406,0.0076327661071160825,1980,0.6944919603147451,0.0,0.1391304347826087
savgol,catboost,20,100,0.8065,0.5466281847727287,0.793014337633891,0.6266479683807487,0.5375932117168157,0.5560733193487164,0.38112616539001465,0.007431626319885254,2000,0.8247628557164254,0.0,0.8151216986017608
savgol,catboost,20,500,0.6298149074537268,0.42198891805191013,0.6254481571494409,0.2719510718802604,0.42187306021104903,0.4255382681125255,0.3854038715362549,0.007861849664150922,1999,0.6215223097112861,0.0,0.6444444444444445
savgol,catboost,20,1000,0.5630630630630631,0.3764533887197274,0.561052463203055,0.1347297446898815,0.37659311590663985,0.37870433868239384,0.377032995223999,0.00808522985265539,1998,0.5590631364562119,0.0,0.5702970297029702
savgol,catboost,20,5000,0.5442211055276381,0.3169817448769002,0.48297605928847637,0.08166289037703145,0.3701776830135039,0.35333870472214257,0.3925929069519043,0.007951918558858748,1990,0.6656837449318098,0.0,0.28526148969889065
savgol,catboost,20,10000,0.5444444444444444,0.2752023619422224,0.44218621813640185,-0.00015510902507345653,0.33209205815466847,0.3332743811311583,0.37493395805358887,0.007621086005008582,1980,0.6911210147411725,0.0,0.1344860710854947
savgol,catboost,40,100,0.8115,0.5499934486373166,0.7979058569182391,0.6361653250366723,0.5408896892090169,0.5594267734063958,0.40794801712036133,0.007709980010986328,2000,0.8301886792452831,0.0,0.8197916666666667
savgol,catboost,40,500,0.6278139069534767,0.4205980058581214,0.6233535629924576,0.2680718732379378,0.4205095961017545,0.4242181360993242,0.40387701988220215,0.007914447259640562,1999,0.6179716237519706,0.0,0.6438223938223938
savgol,catboost,40,1000,0.5645645645645646,0.3774913839916985,0.5626897765710933,0.13711530239074377,0.37733833214194396,0.37955673407600443,0.3797438144683838,0.00749753640817331,1998,0.562753036437247,0.0,0.5697211155378487
savgol,catboost,40,5000,0.5492462311557789,0.3127992069303922,0.47745780296578005,0.09930961116203121,0.3817949909107788,0.3559019830055226,0.38189697265625,0.007532589399634893,1990,0.6755877034358047,0.0,0.2628099173553719
savgol,catboost,40,10000,0.5712121212121212,0.3216152644131919,0.5049258187600157,0.09602965904684979,0.3786901270772238,0.35562071325269634,0.3888711929321289,0.007622771792941623,1980,0.6971428571428572,0.0,0.26770293609671847
kalman,logistic,5,100,0.736,0.513824995519257,0.7074116814122576,0.5139942441148091,0.6028126689167477,0.5319073667570683,2.3061108589172363,0.00010502338409423828,2000,0.7772420443587271,0.01282051282051282,0.751412429378531
kalman,logistic,5,500,0.720360180090045,0.4858611666352573,0.7109241651037177,0.45390236389455113,0.4797962750889036,0.4921405916814792,1.740422248840332,0.0001381134140068081,1999,0.7456647398843931,0.0,0.711918760021379
kalman,logistic,5,1000,0.6991991991991992,0.46797435383420166,0.6962945239422462,0.40380988620836955,0.46589472643357466,0.4706093189964157,2.5129969120025635,0.00011372017311500954,1998,0.7129000969932104,0.0,0.6910229645093946
kalman,logistic,5,5000,0.6190954773869347,0.40498988763102023,0.6134790062125737,0.22035043879655167,0.40758659013050097,0.4057057057057057,1.9369699954986572,0.00018091058012229113,1990,0.6780238500851788,0.0,0.5369458128078818
kalman,logistic,5,10000,0.5595959595959596,0.3552383126595681,0.5449200282636566,0.08342785802236495,0.3609988142862672,0.3597275154773029,1.4781317710876465,0.00012667492182567866,1980,0.6477041852905323,0.0,0.41801075268817206
kalman,logistic,10,100,0.7005,0.4858407017388156,0.6731271352321353,0.4521708315792032,0.46907376862319133,0.5069838158187522,1.3523762226104736,0.00014507770538330078,2000,0.7313746065057712,0.0,0.7261474987106756
kalman,logistic,10,500,0.711855927963982,0.48066113433085206,0.7028321651254974,0.4399342335995143,0.4749551029128029,0.4875374980505063,1.486180067062378,0.0005797662396261607,1999,0.7264529058116233,0.0,0.7155304971809329
kalman,logistic,10,1000,0.6686686686686687,0.4448566233340688,0.6635438012496192,0.3387084978524467,0.4457804162187708,0.44677931387608805,2.469254970550537,0.00017815762692624263,1998,0.705087798289059,0.0,0.6294820717131474
kalman,logistic,10,5000,0.6331658291457286,0.3965461069573311,0.6074615759637753,0.24414756697041448,0.42672884241775993,0.40452447860704743,1.4214258193969727,0.00011549523128336997,1990,0.72052067381317,0.0,0.46911764705882353
kalman,logistic,10,10000,0.5641414141414142,0.358061818752567,0.5491485908430256,0.09268950505015139,0.36436073317503986,0.3626017967320056,1.280785322189331,0.000190373623009884,1980,0.6520681265206812,0.0,0.42211732973701954
kalman,logistic,20,100,0.671,0.46408573001205994,0.643661487959267,0.3909312268818433,0.448,0.48286659646417635,1.4124500751495361,0.0001354217529296875,2000,0.7138079311992356,0.0,0.6784492588369442
kalman,logistic,20,500,0.6818409204602301,0.4588541327014905,0.6718743368380058,0.37807384100600394,0.4548429879353127,0.4647533287496026,1.2987589836120605,0.0001255901769854654,1999,0.7150837988826816,0.0,0.6614785992217899
kalman,logistic,20,1000,0.6476476476476476,0.4307608409107362,0.6426551112141821,0.2963720359537882,0.43132408079342044,0.43270865335381464,1.4279961585998535,0.00014176239838471283,1998,0.6850180505415162,0.0,0.6072644721906924
kalman,logistic,20,5000,0.5663316582914573,0.28908155269055497,0.4646884753943564,0.06660620362441405,0.37518611967728877,0.3450774168664077,1.3734657764434814,0.00016389779709092336,1990,0.7079526226734348,0.0,0.1592920353982301
kalman,logistic,20,10000,0.546969696969697,0.2651899554736659,0.4348337541553432,-0.02937084225780463,0.31128509719222464,0.3284082438292019,1.7940080165863037,0.00026466870548749207,1980,0.6979096426163183,0.0,0.09766022380467955
kalman,logistic,40,100,0.679,0.46980358072976863,0.6515343818479377,0.4059749492781195,0.45287921755511595,0.48889923122005036,3.1880571842193604,0.0007565021514892578,2000,0.7213114754098361,0.0,0.6880992667794699
kalman,logistic,40,500,0.6833416708354177,0.4605682316239978,0.6741120200443635,0.3810715265871303,0.4551716282201712,0.46646325041427844,1.3006460666656494,0.00012201210926508176,1999,0.7114285714285714,0.0,0.6702761234434218
kalman,logistic,40,1000,0.6461461461461462,0.4279907916426373,0.6391821570000189,0.2932846073453736,0.4314316109689728,0.4305273937532002,1.0321080684661865,0.00014021112634851648,1998,0.691597008358997,0.0,0.592375366568915
kalman,logistic,40,5000,0.5678391959798995,0.28105969660591507,0.45469501276984065,0.07324332074175098,0.38633709869983335,0.3445849519244015,0.8640758991241455,0.00011465657296492226,1990,0.7125668449197861,0.0,0.1306122448979592
kalman,logistic,40,10000,0.556060606060606,0.26612164786174713,0.4371401732171003,0.0004872498499845767,0.33272560891001285,0.333431674138468,1.2404241561889648,0.00013582634203361744,1980,0.7063147343802205,0.0,0.09205020920502092
kalman,xgboost,5,100,0.804,0.5569431074803503,0.7719884096053282,0.6416112896888331,0.535713867783378,0.5799383847785958,0.08913207054138184,0.000423431396484375,2000,0.8462679189322788,0.0,0.8245614035087719
kalman,xgboost,5,500,0.7443721860930466,0.5022670992402167,0.734703607221718,0.5010121964007944,0.4959347308490691,0.508781435256916,0.08541536331176758,0.00038118348114486933,1999,0.7655872402126631,0.0,0.7412140575079872
kalman,xgboost,5,1000,0.7067067067067067,0.4726096012045997,0.7035473852461853,0.4167737429844551,0.4704464089767623,0.47479774705581157,0.08534002304077148,0.00038232889261331646,1998,0.7258907363420427,0.0,0.6919380672717566
kalman,xgboost,5,5000,0.6251256281407035,0.3735997512794758,0.578395961728574,0.2339350202527371,0.435787284610814,0.3929987326776317,0.08227205276489258,0.0003827876182057749,1990,0.7297101449275363,0.0,0.3910891089108911
kalman,xgboost,5,10000,0.6171717171717171,0.368189108853107,0.5716887627977809,0.20400839571510104,0.41993453832843414,0.3864968625433522,0.08155226707458496,0.00036966921103121056,1980,0.724087591240876,0.0,0.380479735318445
kalman,xgboost,10,100,0.804,0.5571120293412007,0.772228141207465,0.6417189090308616,0.5359253061300929,0.580042983355115,0.15265488624572754,0.0007458925247192383,2000,0.8466501240694789,0.0,0.8246859639541234
kalman,xgboost,10,500,0.7458729364682342,0.5034937969817541,0.7363980128837134,0.5042062486840778,0.49723717691174496,0.509916102237614,0.08704376220703125,0.00037426588355212766,1999,0.7651331719128329,0.0,0.7453482190324295
kalman,xgboost,10,1000,0.7062062062062062,0.4721413985950564,0.7029507878392851,0.41540303885426705,0.47007652314885645,0.47423451100870456,0.08603787422180176,0.00037695910479571367,1998,0.7268431001890359,0.0,0.6895810955961332
kalman,xgboost,10,5000,0.5517587939698493,0.2545226593279014,0.419024604534974,-0.011560476866397685,0.32191457191457196,0.3319427225390528,0.07916593551635742,0.0003687700434545776,1990,0.7059986816084377,0.0,0.057569296375266525
kalman,xgboost,10,10000,0.5828282828282828,0.3305192992477271,0.5205681726769834,0.11160896727815517,0.3838898739164696,0.36007678282080624,0.08976078033447266,0.00037532864194927794,1980,0.7063435495367071,0.0,0.2852143482064742
kalman,xgboost,20,100,0.8015,0.5551443923758237,0.7695493056944924,0.6368789331735394,0.5340635839291337,0.5780074245401581,0.09611701965332031,0.0003795623779296875,2000,0.8447511089206505,0.0,0.8206820682068207
kalman,xgboost,20,500,0.7403701850925463,0.49955939579671993,0.7307758710906043,0.4932484008756792,0.4932202743596536,0.5060685144523057,0.10117912292480469,0.0003755778417162683,1999,0.762227602905569,0.0,0.7364505844845909
kalman,xgboost,20,1000,0.7007007007007007,0.4684265303326931,0.6974590347439854,0.4044121771126525,0.4663875514197195,0.47049667178699434,0.09002089500427246,0.00038638606563106076,1998,0.7217760982522438,0.0,0.6835034927458356
kalman,xgboost,20,5000,0.5552763819095478,0.2622015795728139,0.429221707044419,0.01195817642285196,0.3426890600512625,0.33494641430421246,0.07905912399291992,0.00037847451828232966,1990,0.7068565750248427,0.0,0.07974816369359916
kalman,xgboost,20,10000,0.5883838383838383,0.3365620265354406,0.5287539280188243,0.12746630966619032,0.3911776978879116,0.36427464032112994,0.1193389892578125,0.0005324681599934896,1980,0.7090779127948534,0.0,0.3006081668114683
kalman,xgboost,40,100,0.802,0.5555557361975935,0.7700829114438538,0.637871366887929,0.5343435315760483,0.5785261081181031,0.08745098114013672,0.0003745555877685547,2000,0.8445544554455445,0.0,0.8221127531472359
kalman,xgboost,40,500,0.7458729364682342,0.5032274803571176,0.7360973939216258,0.503772816216603,0.4971059204942662,0.5096436131767824,0.12714076042175293,0.0003817798257649332,1999,0.7667946257197696,0.0,0.7428878153515834
kalman,xgboost,40,1000,0.7082082082082082,0.473652195729251,0.7050654827115057,0.4198707741281696,0.4714654726592122,0.47587301587301584,0.09027314186096191,0.00038495412221303333,1998,0.7269267364414843,0.0,0.6940298507462687
kalman,xgboost,40,5000,0.5592964824120603,0.25446355314596436,0.41979829379580746,0.02823104300554541,0.3649064551705466,0.33611937625699095,0.07987618446350098,0.00037188506006595473,1990,0.7131174353941773,0.0,0.05027322404371585
kalman,xgboost,40,10000,0.5873737373737373,0.336080412235544,0.528009229571491,0.12465042887539832,0.3897073101958625,0.36367619627564823,0.08022689819335938,0.0003813493131387113,1980,0.7081545064377682,0.0,0.30008673026886384
kalman,catboost,5,100,0.8005,0.5544399618089587,0.7685188156725093,0.6350239841446357,0.5336838914905829,0.57710952215296,0.3822641372680664,0.0075550079345703125,2000,0.8424657534246576,0.0,0.8208541320022186
kalman,catboost,5,500,0.7473736868434218,0.5042327363774973,0.7375908401229905,0.5067381633331718,0.498041896184311,0.5106874504705364,0.3664839267730713,0.007562723202726851,1999,0.7688611244593945,0.0,0.7438370846730975
kalman,catboost,5,1000,0.7247247247247247,0.48467357278711504,0.7214499032869739,0.4524799046517571,0.4824854359559172,0.4868817204301075,0.48433494567871094,0.007600278348416777,1998,0.7434803224276908,0.0,0.7105403959336544
kalman,catboost,5,5000,0.6080402010050251,0.35666531212508223,0.5549524733851542,0.1900556328263948,0.41893138544833114,0.3804116042648153,0.41983795166015625,0.007940656575725305,1990,0.7198275862068966,0.0,0.3501683501683502
kalman,catboost,5,10000,0.5944444444444444,0.3273663131190457,0.518451990392141,0.14802781630892095,0.40937978888085064,0.3648741342684459,0.3714010715484619,0.0079322342920785,1980,0.7213913043478261,0.0,0.260707635009311
kalman,catboost,10,100,0.803,0.5561428256884187,0.7709013928940315,0.6397492827488389,0.5353665031384276,0.5788661514305324,0.37868809700012207,0.0075740814208984375,2000,0.8455522971652004,0.0,0.8228761799000556
kalman,catboost,10,500,0.7468734367183592,0.5040789836919526,0.7372502056339817,0.5061734949197079,0.49761340981649793,0.5107230078286037,0.3727140426635742,0.0077463973457065445,1999,0.7659367396593674,0.0,0.7463002114164905
